date,month,quarter,year,month_sin,month_cos,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_rolling_mean_3,demand_rolling_std_3,demand_rolling_mean_6,demand_rolling_std_6,rainfall_mm_lag_1,temp_max_c_lag_1,temp_min_c_lag_1,humidity_max_pct_lag_1,humidity_min_pct_lag_1,wind_speed_kmh_lag_1,solar_radiation_mj_m2_lag_1,sunshine_hours_lag_1,reservoir_level_m_lag_1,canal_discharge_cumecs_lag_1,groundwater_level_m_bgl_lag_1,total_population_lag_1,urban_population_lag_1,total_households_lag_1
2018-04-01,4,2,2018,0.8660254037844387,-0.4999999999999998,3933108.2,4046696.2,4340075.6,3890176.9,4003817.8,4106626.6666666665,209998.48045131107,4014554.266666667,201554.8791413876,104.07,33.33,23.24,80.7,55.6,2.84,455.18,212.4,32.07,7.727,10.51,1058472.0,395110.0,209866.0
2018-05-01,5,2,2018,0.49999999999999994,-0.8660254037844387,3971001.8,3933108.2,4046696.2,3761866.5,3896865.9,3983602.0666666664,57832.80622673514,4028025.0833333335,194144.35718418987,91.63,31.99,22.09,82.4,55.4,5.21,446.99,203.3,31.75,7.766,10.56,1061131.0,393284.0,210363.0
2018-06-01,6,2,2018,1.2246467991473532e-16,-1.0,4086891.0,3971001.8,3933108.2,4115402.2,3140934.9,3997000.3333333335,80120.09857444731,4082195.8333333335,143859.75174588306,137.03,31.61,19.35,78.1,56.9,4.86,423.04,215.3,31.58,8.0,10.59,1063158.0,396872.0,211006.0
2018-07-01,7,3,2018,-0.4999999999999997,-0.8660254037844388,3432172.5,4086891.0,3971001.8,4340075.6,3254941.2,3830021.766666667,349386.0413776836,3968324.2166666663,299033.5571332531,375.69,26.62,17.41,92.5,64.6,5.13,398.64,136.5,32.68,7.821,10.46,1067499.0,398260.0,211551.0
2018-08-01,8,3,2018,-0.8660254037844385,-0.5000000000000004,3020373.6,3432172.5,4086891.0,4046696.2,2989690.2,3513145.6999999997,537849.7331638028,3748373.8833333333,428310.104313834,585.73,28.24,16.89,94.7,67.9,6.23,341.2,130.9,34.76,8.0,10.23,1072781.0,401713.0,212391.0
2018-09-01,9,3,2018,-1.0,-1.8369701987210297e-16,3212726.0,3020373.6,3432172.5,3933108.2,2798315.7,3221757.3666666667,206047.94999758215,3609378.85,447046.40963478177,409.56,31.43,16.38,94.6,62.8,5.83,221.98,133.1,35.8,8.0,10.07,1067724.0,399105.0,212050.0
2018-10-01,10,4,2018,-0.8660254037844386,0.5000000000000001,2616837.9,3212726.0,3020373.6,3971001.8,3890176.9,2949979.1666666665,304117.0648182127,3390000.4666666663,564061.7088171379,544.34,28.83,20.87,95.5,64.7,7.37,294.38,139.7,37.57,7.381,9.84,1070630.0,402372.0,212161.0
2018-11-01,11,4,2018,-0.5000000000000004,0.8660254037844384,3487743.5,2616837.9,3212726.0,4086891.0,3761866.5,3105769.1333333333,445195.42846171034,3309457.4166666665,494751.6772238018,100.01,33.31,19.45,78.8,55.0,5.02,427.94,216.3,36.88,8.0,9.93,1075189.0,403798.0,212591.0
2018-12-01,12,4,2018,-2.4492935982947064e-16,1.0,3741101.9,3487743.5,2616837.9,3432172.5,4115402.2,3281894.4333333336,589722.6162439904,3251825.9000000004,396454.72472821345,173.99,35.95,24.48,82.3,56.2,4.35,449.15,214.3,36.57,7.773,9.97,1076312.0,406879.0,213372.0
2019-01-01,1,1,2019,0.49999999999999994,0.8660254037844387,4392625.0,3741101.9,3487743.5,3020373.6,4340075.6,3873823.466666667,466812.48157521413,3411901.3166666664,616609.211754061,120.44,38.07,25.14,83.0,54.5,6.15,401.64,196.8,35.9,8.0,10.04,1076300.0,407866.0,212869.0
2019-02-01,2,1,2019,0.8660254037844386,0.5000000000000001,4211519.3,4392625.0,3741101.9,3212726.0,4046696.2,4115082.0666666664,336297.0300763164,3610425.5999999996,655844.2223597904,84.96,36.7,22.02,80.9,55.0,5.72,401.93,200.8,35.15,7.457,10.15,1079139.0,407854.0,214263.0
2019-03-01,3,1,2019,1.0,6.123233995736766e-17,4121355.4,4211519.3,4392625.0,2616837.9,3933108.2,4241833.233333333,138152.0896933935,3761863.8333333335,650529.2118899415,84.66,34.98,19.27,78.2,54.5,5.75,503.02,201.5,34.49,8.0,10.26,1083862.0,412453.0,215135.0
2019-04-01,4,2,2019,0.8660254037844387,-0.4999999999999998,4374167.8,4121355.4,4211519.3,3487743.5,3971001.8,4235680.833333333,128126.35235661482,4054752.15,364711.2943032057,92.05,33.82,22.01,83.4,50.4,6.02,382.72,188.3,33.85,7.971,10.35,1090823.0,413129.0,215617.0
2019-05-01,5,2,2019,0.49999999999999994,-0.8660254037844387,4235456.5,4374167.8,4121355.4,3741101.9,4086891.0,4243659.899999999,126605.68402373619,4179370.983333333,237927.62435981605,87.95,34.04,22.06,80.4,56.9,7.05,381.57,211.1,33.25,7.851,10.43,1085616.0,413124.0,214400.0
2019-06-01,6,2,2019,1.2246467991473532e-16,-1.0,4215088.9,4235456.5,4374167.8,4392625.0,3432172.5,4274904.4,86565.7363921679,4258368.816666666,104689.83360816582,76.71,25.1,15.16,77.6,54.3,4.52,322.46,205.8,32.71,7.626,10.54,1088541.0,414685.0,215544.0
2019-07-01,7,3,2019,-0.4999999999999997,-0.8660254037844388,3302845.5,4215088.9,4235456.5,4211519.3,3020373.6,3917796.966666667,532660.9517780135,4076738.9,387779.1465421839,298.48,27.71,15.81,92.7,61.2,7.07,248.01,134.2,33.4,7.81,10.41,1091551.0,418868.0,216172.0
2019-08-01,8,3,2019,-0.8660254037844385,-0.5000000000000004,3080795.2,3302845.5,4215088.9,4121355.4,3212726.0,3532909.866666667,601126.2422089278,3888284.8833333333,550002.1693454771,189.5,28.73,16.83,92.4,66.7,7.18,319.35,127.4,33.64,8.0,10.36,1095005.0,420030.0,217513.0
2019-09-01,9,3,2019,-1.0,-1.8369701987210297e-16,3054449.5,3080795.2,3302845.5,4374167.8,2616837.9,3146030.0666666664,136443.5197279936,3710467.233333333,626698.7812775613,208.75,29.76,16.25,98.1,67.0,10.1,324.48,132.9,33.94,7.662,10.31,1096453.0,419612.0,216403.0
2019-10-01,10,4,2019,-0.8660254037844386,0.5000000000000001,2956695.8,3054449.5,3080795.2,4235456.5,3487743.5,3030646.8333333335,65384.17603229756,3474221.9000000004,592715.547064353,325.56,32.97,15.88,92.4,64.0,6.22,287.19,139.6,34.7,7.657,10.2,1094373.0,422104.0,216332.0
2019-11-01,11,4,2019,-0.5000000000000004,0.8660254037844384,3817270.9,2956695.8,3054449.5,4215088.9,3741101.9,3276138.733333333,471176.14839563397,3404524.3000000003,503113.61860881053,62.09,36.56,20.6,81.8,54.0,2.02,372.07,206.5,34.08,8.0,10.27,1099427.0,427511.0,217580.0
2019-12-01,12,4,2019,-2.4492935982947064e-16,1.0,3963235.0,3817270.9,2956695.8,3302845.5,4392625.0,3579067.233333333,543908.1084100944,3362548.65,426658.5310320312,47.51,31.61,24.65,79.9,57.6,4.65,465.58,212.4,33.4,8.0,10.33,1104326.0,426566.0,217831.0
2020-01-01,1,1,2020,0.49999999999999994,0.8660254037844387,4617493.9,3963235.0,3817270.9,3080795.2,4211519.3,4132666.6,426168.40889626974,3581656.716666667,662338.3660364635,87.86,36.58,24.6,78.9,52.8,6.49,422.07,196.5,32.75,8.0,10.47,1105078.0,429196.0,217562.0
2020-02-01,2,1,2020,0.8660254037844386,0.5000000000000001,4963795.3,4617493.9,3963235.0,3054449.5,4121355.4,4514841.399999999,508117.48671072273,3895490.066666667,807707.5127602762,76.61,37.24,27.1,82.6,53.0,7.57,383.48,225.2,32.01,7.594,10.65,1106873.0,430611.0,218591.0
2020-03-01,3,1,2020,1.0,6.123233995736766e-17,4708004.5,4963795.3,4617493.9,2956695.8,4374167.8,4763097.899999999,179604.08389893032,4171082.566666667,742843.2195430544,85.37,35.12,20.35,81.9,58.0,4.91,435.54,200.4,31.49,8.0,10.75,1107748.0,431157.0,218738.0
2020-04-01,4,2,2020,0.8660254037844387,-0.4999999999999998,4280631.8,4708004.5,4963795.3,3817270.9,4235456.5,4650810.533333332,345154.2471133394,4391738.566666666,448154.35679199774,84.92,37.48,21.04,82.0,55.2,5.93,388.72,216.3,31.06,8.0,10.81,1112041.0,435245.0,220095.0
2020-05-01,5,2,2020,0.49999999999999994,-0.8660254037844387,4360129.5,4280631.8,4708004.5,3963235.0,4215088.9,4449588.599999999,227297.28134304812,4482215.0,353859.2264378618,79.12,33.3,21.19,83.1,57.9,5.06,439.98,204.6,30.66,7.501,10.86,1113473.0,435347.0,220053.0
2020-06-01,6,2,2020,1.2246467991473532e-16,-1.0,4389288.5,4360129.5,4280631.8,4617493.9,3302845.5,4343349.933333333,56238.19882315801,4553223.916666667,258891.19614278723,83.08,30.73,17.56,82.4,50.7,6.09,466.41,188.2,30.31,8.0,10.93,1117788.0,437993.0,221018.0
2020-07-01,7,3,2020,-0.4999999999999997,-0.8660254037844388,3606391.7,4389288.5,4360129.5,4963795.3,3080795.2,4118603.233333333,443827.7289444863,4384706.883333334,459803.42100090155,295.46,32.54,18.18,95.3,64.1,7.59,198.51,131.5,31.09,7.732,10.83,1120915.0,442434.0,222030.0
2020-08-01,8,3,2020,-0.8660254037844385,-0.5000000000000004,2771956.1,3606391.7,4389288.5,4708004.5,3054449.5,3589212.0999999996,808803.0520556665,4019400.3499999996,710214.6780895679,314.29,25.69,14.07,95.1,60.8,6.82,324.65,141.6,32.09,8.0,10.68,1119086.0,440957.0,220844.0
2020-09-01,9,3,2020,-1.0,-1.8369701987210297e-16,2847276.4,2771956.1,3606391.7,4280631.8,2956695.8,3075208.0666666664,461557.5003603766,3709279.0,754277.3777968952,172.69,22.98,15.84,92.6,66.6,8.05,309.34,128.7,32.48,7.841,10.59,1123117.0,442599.0,220933.0
2020-10-01,10,4,2020,-0.8660254037844386,0.5000000000000001,2827294.9,2847276.4,2771956.1,4360129.5,3817270.9,2815509.133333333,39018.77906798374,3467056.1833333336,767345.0835682966,418.4,27.03,20.38,93.5,63.9,7.54,223.29,135.2,33.85,8.0,10.42,1125860.0,444458.0,222127.0
2020-11-01,11,4,2020,-0.5000000000000004,0.8660254037844384,3837959.4,2827294.9,2847276.4,4389288.5,3963235.0,3170843.5666666664,577825.63667475,3380027.8333333335,669124.5073006264,105.23,31.75,21.48,76.2,52.9,6.62,433.55,217.1,33.45,8.0,10.45,1126178.0,445076.0,222213.0
2020-12-01,12,4,2020,-2.4492935982947064e-16,1.0,3875503.3,3837959.4,2827294.9,3606391.7,4617493.9,3513585.8666666658,594641.7865429609,3294396.966666667,533203.7141999545,120.73,39.42,21.57,78.4,55.9,4.45,383.75,212.7,33.13,8.0,10.48,1130634.0,450039.0,223919.0
2021-01-01,1,1,2021,0.49999999999999994,0.8660254037844387,4129264.2,3875503.3,3837959.4,2771956.1,4963795.3,3947575.633333333,158462.73236900053,3381542.3833333333,628590.1122310157,125.91,37.3,23.25,79.5,56.1,8.87,438.71,195.4,32.83,7.633,10.51,1133250.0,451898.0,222935.0
2021-02-01,2,1,2021,0.8660254037844386,0.5000000000000001,4694841.4,4129264.2,3875503.3,2847276.4,4708004.5,4233202.966666666,419441.5107497741,3702023.266666667,736551.2252151638,74.19,35.18,23.49,79.2,56.8,5.43,470.54,191.0,32.18,8.0,10.65,1132033.0,453846.0,222721.0
2021-03-01,3,1,2021,1.0,6.123233995736766e-17,4685352.6,4694841.4,4129264.2,2827294.9,4280631.8,4503152.733333333,323831.724588536,4008369.3000000003,690767.0454954646,67.46,37.96,25.38,77.0,56.7,5.96,316.34,212.4,31.54,7.401,10.77,1134918.0,453744.0,223618.0
2021-04-01,4,2,2021,0.8660254037844387,-0.4999999999999998,4781248.7,4685352.6,4694841.4,3837959.4,4360129.5,4720480.899999999,52839.88520998716,4334028.266666667,436320.70977647684,80.1,34.58,24.95,82.5,49.3,3.37,406.38,205.2,31.01,7.711,10.84,1137578.0,455392.0,224690.0
2021-05-01,5,2,2021,0.49999999999999994,-0.8660254037844387,4158190.3,4781248.7,4685352.6,3875503.3,4389288.5,4541597.199999999,335484.2078615964,4387400.083333333,379373.7402770399,81.73,32.67,18.17,78.7,58.0,3.19,445.55,202.9,30.61,7.528,10.86,1140142.0,455872.0,225023.0
2021-06-01,6,2,2021,1.2246467991473532e-16,-1.0,4587112.0,4158190.3,4781248.7,4129264.2,3606391.7,4508850.333333333,318816.7323161316,4506001.533333333,287426.81965258333,99.39,31.15,15.18,82.4,54.4,5.13,385.94,206.3,30.22,7.833,10.92,1145461.0,460019.0,224890.0
2021-07-01,7,3,2021,-0.4999999999999997,-0.8660254037844388,3803582.0,4587112.0,4158190.3,4694841.4,2771956.1,4182961.4333333336,392351.91092942556,4451721.166666667,386485.42444089573,304.05,28.52,17.56,94.2,69.5,9.25,346.83,119.7,31.01,7.863,10.85,1144984.0,461563.0,225992.0
2021-08-01,8,3,2021,-0.8660254037844385,-0.5000000000000004,3441004.1,3803582.0,4587112.0,4685352.6,2847276.4,3943899.3666666667,585796.510873707,4242748.283333334,538010.8663790431,278.79,29.94,16.06,94.6,64.6,7.47,352.97,139.3,31.71,8.0,10.74,1146672.0,463157.0,226059.0
2021-09-01,9,3,2021,-1.0,-1.8369701987210297e-16,3442147.4,3441004.1,3803582.0,4781248.7,2827294.9,3562244.5,209005.1876471289,4035547.4166666665,571795.1486480617,243.92,29.85,18.03,94.5,63.1,7.56,220.12,126.7,32.22,8.0,10.63,1145937.0,465372.0,225032.0
2021-10-01,10,4,2021,-0.8660254037844386,0.5000000000000001,3417316.9,3442147.4,3441004.1,4158190.3,3837959.4,3433489.4666666663,14017.514692821393,3808225.4499999997,479757.3071220601,250.48,27.51,20.24,93.7,65.7,6.98,354.61,121.5,32.72,8.0,10.51,1154559.0,468732.0,227712.0
2021-11-01,11,4,2021,-0.5000000000000004,0.8660254037844384,3837893.1,3417316.9,3442147.4,4587112.0,3875503.3,3565785.7999999993,235978.65468624813,3754842.5833333335,449920.38388691604,92.44,31.39,18.81,79.3,56.0,8.2,391.96,207.3,32.36,7.82,10.56,1157443.0,467165.0,227385.0
2021-12-01,12,4,2021,-2.4492935982947064e-16,1.0,4038080.3,3837893.1,3417316.9,3803582.0,4129264.2,3764430.0999999996,316834.98697530787,3663337.3000000003,264368.56096788286,86.31,37.57,22.71,81.9,53.6,7.48,445.4,199.8,31.98,8.0,10.61,1158871.0,471790.0,228196.0
2022-01-01,1,1,2022,0.49999999999999994,0.8660254037844387,4637230.2,4038080.3,3837893.1,3441004.1,4694841.4,4171067.8666666658,415931.74863798433,3802278.6666666665,482166.8310255802,62.75,32.61,19.93,80.2,57.3,5.71,275.39,208.2,31.31,8.0,10.74,1162770.0,475490.0,228603.0
2022-02-01,2,1,2022,0.8660254037844386,0.5000000000000001,4788266.5,4637230.2,4038080.3,3442147.4,4685352.6,4487859.0,396772.7941904556,4026822.4,583362.2597651972,79.99,35.22,27.41,80.9,56.1,7.17,437.29,209.5,30.74,8.0,10.81,1159033.0,473416.0,228112.0
2022-03-01,3,1,2022,1.0,6.123233995736766e-17,4503060.3,4788266.5,4637230.2,3417316.9,4781248.7,4642852.333333333,142686.1956078324,4203641.216666667,528947.2466699844,63.97,36.12,23.82,78.8,55.0,5.47,349.69,202.1,30.2,8.0,10.91,1163182.0,477634.0,229109.0
2022-04-01,4,2,2022,0.8660254037844387,-0.4999999999999998,5145259.2,4503060.3,4788266.5,3837893.1,4158190.3,4812195.333333333,321767.4604257533,4491631.600000001,483659.7314226862,57.26,35.42,19.64,78.9,53.8,5.68,437.31,221.6,29.53,7.563,11.03,1168422.0,475442.0,229092.0
2022-05-01,5,2,2022,0.49999999999999994,-0.8660254037844387,5348631.4,5145259.2,4503060.3,4038080.3,4587112.0,4998983.633333333,441355.89646175667,4743421.316666666,468256.32751787145,58.11,36.0,20.26,80.1,56.1,3.48,291.82,217.3,28.88,7.984,11.17,1174948.0,482718.0,230000.0
2022-06-01,6,2,2022,1.2246467991473532e-16,-1.0,4620021.2,5348631.4,5145259.2,4637230.2,3803582.0,5037970.6,375967.2042259773,4840411.466666667,333945.81749782694,65.33,29.37,14.13,77.5,49.5,5.36,404.89,206.0,28.54,7.849,11.22,1175841.0,484878.0,231558.0
2022-07-01,7,3,2022,-0.4999999999999997,-0.8660254037844388,3209449.7,4620021.2,5348631.4,4788266.5,3441004.1,4392700.766666667,1087557.1345735702,4602448.05,753205.5730404032,488.59,29.77,17.65,95.6,67.0,5.76,379.55,123.8,30.48,7.84,10.91,1176010.0,486577.0,231204.0
2022-08-01,8,3,2022,-0.8660254037844385,-0.5000000000000004,3387505.1,3209449.7,4620021.2,4503060.3,3442147.4,3738992.0,768170.0786979244,4368987.816666667,888946.4515258041,236.07,31.03,15.48,96.7,65.5,6.85,351.34,134.4,31.04,8.0,10.84,1179423.0,491638.0,232111.0
2022-09-01,9,3,2022,-1.0,-1.8369701987210297e-16,3565726.2,3387505.1,3209449.7,5145259.2,3417316.9,3387560.3333333335,178138.256422099,4212765.466666667,941482.8969861582,163.28,29.33,13.4,93.6,63.8,6.26,231.47,131.8,31.19,8.0,10.78,1176476.0,488716.0,231565.0
2022-10-01,10,4,2022,-0.8660254037844386,0.5000000000000001,3408548.9,3565726.2,3387505.1,5348631.4,3837893.1,3453926.733333333,97391.22619531024,3923313.75,860985.0373025956,238.92,29.71,17.22,95.3,63.4,6.25,250.53,123.9,31.7,7.976,10.71,1185482.0,492155.0,233303.0
2022-11-01,11,4,2022,-0.5000000000000004,0.8660254037844384,4144652.4,3408548.9,3565726.2,4620021.2,4038080.3,3706309.1666666665,387665.79493897577,3722650.583333334,544489.1786136619,55.68,28.83,20.05,79.6,55.7,4.11,325.82,208.2,31.19,8.0,10.82,1187272.0,498336.0,232718.0
2022-12-01,12,4,2022,-2.4492935982947064e-16,1.0,4580925.0,4144652.4,3408548.9,3209449.7,4637230.2,4044708.766666666,592543.6501606532,3716134.5499999993,531685.7204481398,75.33,34.69,24.38,79.7,56.1,3.57,409.21,201.3,30.71,7.822,10.92,1186309.0,494652.0,232605.0
2023-01-01,1,1,2023,0.49999999999999994,0.8660254037844387,4940229.9,4580925.0,4144652.4,3387505.1,4788266.5,4555269.1,398408.7831990918,4004597.9166666665,656637.1497048228,45.32,34.55,20.69,77.2,54.7,6.68,440.29,201.0,30.01,8.0,11.03,1187842.0,492619.0,232886.0
2023-02-01,2,1,2023,0.8660254037844386,0.5000000000000001,5487536.0,4940229.9,4580925.0,3565726.2,4503060.3,5002896.966666667,456542.71132470993,4354603.066666666,804877.8685393156,138.89,33.86,23.89,82.3,57.5,8.04,397.14,194.1,29.69,8.0,11.1,1193292.0,499270.0,235019.0
2023-03-01,3,1,2023,1.0,6.123233995736766e-17,4980403.5,5487536.0,4940229.9,3408548.9,5145259.2,5136056.466666667,305052.2517511034,4590382.616666666,731421.8223065409,142.4,34.7,24.04,79.5,54.9,6.8,374.29,209.1,29.52,7.73,11.17,1194900.0,503622.0,234505.0
2023-04-01,4,2,2023,0.8660254037844387,-0.4999999999999998,4723480.8,4980403.5,5487536.0,4144652.4,5348631.4,5063806.766666667,388795.7893673466,4809537.933333334,448931.9071636547,157.32,32.48,23.15,80.1,56.5,7.7,428.69,220.1,29.48,8.0,11.15,1199308.0,504952.0,235846.0
2023-05-01,5,2,2023,0.49999999999999994,-0.8660254037844387,4600311.0,4723480.8,4980403.5,4580925.0,4620021.2,4768065.100000001,193928.8451828202,4885481.033333333,339057.01494540373,90.93,34.16,17.56,78.3,55.3,7.63,434.36,208.2,29.2,7.861,11.17,1199929.0,506544.0,235450.0
2023-06-01,6,2,2023,1.2246467991473532e-16,-1.0,5038929.3,4600311.0,4723480.8,4940229.9,3209449.7,4787573.7,226224.2872605469,4961815.083333333,306799.272126024,99.73,29.59,15.06,81.0,50.2,6.08,323.41,214.8,28.87,8.0,11.21,1201573.0,508102.0,236607.0
2023-07-01,7,3,2023,-0.4999999999999997,-0.8660254037844388,3683790.8,5038929.3,4600311.0,5487536.0,3387505.1,4441010.366666667,691471.3351838039,4752408.566666666,606696.3952753708,523.61,27.15,15.52,97.5,66.1,4.85,281.32,131.6,30.77,8.0,10.97,1204092.0,510193.0,236596.0
2023-08-01,8,3,2023,-0.8660254037844385,-0.5000000000000004,3152878.3,3683790.8,5038929.3,4980403.5,3565726.2,3958532.8000000003,972578.772425789,4363298.95,768121.0253923872,419.63,28.26,20.77,92.8,64.8,6.16,343.79,153.4,32.13,7.592,10.74,1209978.0,513069.0,235980.0
2023-09-01,9,3,2023,-1.0,-1.8369701987210297e-16,2894830.8,3152878.3,3683790.8,4723480.8,3408548.9,3243833.2999999993,402267.4227659355,4015703.5,894504.8517497019,496.23,27.14,16.36,91.8,65.3,4.78,281.72,139.9,33.8,8.0,10.5,1210962.0,511052.0,237955.0
2023-10-01,10,4,2023,-0.8660254037844386,0.5000000000000001,2705861.8,2894830.8,3152878.3,4600311.0,4144652.4,2917856.9666666663,224396.05852505102,3679433.6666666665,952571.9728001896,577.39,29.44,15.0,92.9,63.9,8.16,263.69,147.7,35.81,7.898,10.22,1212614.0,517738.0,237106.0
2023-11-01,11,4,2023,-0.5000000000000004,0.8660254037844384,3577708.8,2705861.8,2894830.8,5038929.3,4580925.0,3059467.133333333,458648.16531010944,3508999.9666666663,839644.427802547,120.12,33.75,18.93,76.9,52.2,6.62,338.6,203.0,35.37,7.888,10.25,1210928.0,516886.0,237143.0
2023-12-01,12,4,2023,-2.4492935982947064e-16,1.0,4102811.6,3577708.8,2705861.8,3683790.8,4940229.9,3462127.4,705610.7148771766,3352980.3499999996,527425.7467888123,146.98,34.41,19.74,79.0,55.3,8.85,431.47,185.1,34.99,7.732,10.31,1216006.0,519793.0,239425.0
2024-01-01,1,1,2024,0.49999999999999994,0.8660254037844387,4376869.9,4102811.6,3577708.8,3152878.3,5487536.0,4019130.1,406099.2009595631,3468493.533333333,670782.2411939475,122.13,35.14,22.3,75.4,56.3,6.19,353.37,207.2,34.43,7.571,10.36,1221745.0,524779.0,239588.0
2024-02-01,2,1,2024,0.8660254037844386,0.5000000000000001,4478429.1,4376869.9,4102811.6,2894830.8,4980403.5,4319370.199999999,194298.19402567355,3689418.6666666665,758584.6639079945,63.81,33.32,26.09,77.2,53.7,6.15,487.13,227.6,33.61,7.638,10.49,1225838.0,525606.0,238954.0
2024-03-01,3,1,2024,1.0,6.123233995736766e-17,4101379.9,4478429.1,4376869.9,2705861.8,4723480.8,4318892.966666666,195096.17731832076,3890510.1833333336,659237.2642752914,59.6,35.54,23.28,79.9,54.6,7.37,384.38,193.9,32.95,7.715,10.58,1224277.0,527538.0,239123.0
2024-04-01,4,2,2024,0.8660254037844387,-0.4999999999999998,4211301.9,4101379.9,4478429.1,3577708.8,4600311.0,4263703.633333333,193909.7239630365,4141416.866666667,314566.17871141376,56.52,34.22,21.22,83.0,56.0,4.84,458.62,195.2,32.28,7.853,10.67,1226829.0,527279.0,240762.0
2024-05-01,5,2,2024,0.49999999999999994,-0.8660254037844387,4694510.1,4211301.9,4101379.9,4102811.6,5038929.3,4335730.633333333,315535.64108864416,4327550.416666667,234533.8157562497,69.57,33.79,18.45,78.8,53.7,6.94,485.37,202.7,31.63,8.0,10.73,1231634.0,532510.0,241234.0
2024-06-01,6,2,2024,1.2246467991473532e-16,-1.0,4362263.8,4694510.1,4211301.9,4376869.9,3683790.8,4422691.933333333,247206.8174837265,4370792.45,207127.39859846525,117.65,30.14,15.65,78.4,53.7,5.78,350.92,197.8,31.34,8.0,10.78,1232232.0,533072.0,240433.0
2024-07-01,7,3,2024,-0.4999999999999997,-0.8660254037844388,3776389.5,4362263.8,4694510.1,4478429.1,3152878.3,4277721.133333333,464862.29778444185,4270712.383333334,318650.4697492268,239.61,34.16,15.63,95.1,62.4,7.65,340.64,152.5,31.77,8.0,10.74,1229462.0,532823.0,240572.0
2024-08-01,8,3,2024,-0.8660254037844385,-0.5000000000000004,3664888.0,3776389.5,4362263.8,4101379.9,2894830.8,3934513.7666666657,374614.08727925323,4135122.2000000007,379805.0477593081,219.52,30.92,17.62,95.2,60.1,9.02,321.76,125.6,32.11,7.358,10.73,1240398.0,540892.0,243269.0
2024-09-01,9,3,2024,-1.0,-1.8369701987210297e-16,3389732.1,3664888.0,3776389.5,4211301.9,2705861.8,3610336.5333333327,199017.29354582477,4016514.233333333,488122.9622431563,276.17,30.57,13.22,95.0,65.5,6.71,210.63,132.4,32.74,7.739,10.6,1237479.0,537550.0,242123.0
2024-10-01,10,4,2024,-0.8660254037844386,0.5000000000000001,3238880.9,3389732.1,3664888.0,4694510.1,3577708.8,3431166.9999999995,216004.97798918924,3854444.066666667,565772.22693071,258.21,29.11,17.92,95.9,64.4,4.32,295.71,131.3,33.33,8.0,10.55,1248800.0,546498.0,244603.0
2024-11-01,11,4,2024,-0.5000000000000004,0.8660254037844384,4567602.5,3238880.9,3389732.1,4362263.8,4102811.6,3732071.8333333326,727511.2661263025,3833292.8000000003,529280.7984454193,80.56,33.92,16.09,76.1,55.5,5.31,427.3,208.3,32.68,7.785,10.64,1244102.0,541633.0,243475.0
2024-12-01,12,4,2024,-2.4492935982947064e-16,1.0,4961337.6,4567602.5,3238880.9,3776389.5,4376869.9,4255940.333333333,902532.1326369771,3933138.433333333,683161.8647153443,90.63,33.48,17.78,81.5,57.4,7.01,361.69,214.8,32.09,7.662,10.77,1244886.0,544062.0,243141.0
